NavB_up	MemB_up	CD8T_up	CD4T_up	NKcell_up	Monocyte_up	NavB_dn	MemB_dn	CD8T_dn	CD4T_dn	NKcell_dn	Monocyte_dn
ZDHHC12	0	0	0.0154772309498981	0	0.00847084183371985	0	0.000124760499884406	0.0179467475530258	0	0.00841363193317058	0	0.00810110819474682
ZER1	0.0316529709280525	0.0143352123624873	0.0138866915071092	0.173578151079811	0.0281058027013451	0	0	0	0	0	0	0.0734709152700995
1700084E18RIK	0	0	0.0479581983173523	0.00846895802916573	0	0	0.00899439140522039	0.0247300981061125	0	0	0.00861712815397426	0.0217967967728336
DOLK	0	0.000830413586135724	0	0	0.00710013967663414	0.000111812936831739	0.00845942440657917	0	0.00290116245198564	0.0061722103423005	0	0
SH3GLB2	0	0	0.00498493955513108	0.0121619329874175	0.000263552806910864	0	0.0153293389703908	0.0138201465674942	0	0	0	0.023275000767734
CRAT	0.0470986669212696	0.0225480119527917	0	0	0.00777086394382441	0.0322434945762978	0	0	0.0526463188838014	0.0493931519666019	0	0
IER5L	0.000652581625536201	0	0.0217789305029407	0.0101737642955443	0	0	0	0.0231249848975695	0	0	0.0159641431726301	0.0113568669205232
1700001O22RIK	0	0	0.0316012897921925	0.00473509563135715	0	0	0.000839621991730954	0.0232518884167031	0	0	0.0232516099585619	0.0274890143975918
ASB6	0	0	0.00430317007342979	0.000478633818789926	0.0114946546328739	0	0.00504372960865163	0.0128863992440027	0	0	0	0.0197565204138594
PTGES	0.000684007048392136	0	0.0112884095047776	0.0025125217513694	0	0	0	0.0129529190069915	0	0	0.00750405103614371	0.0146224011593407
TOR1A	0	0	0	0	0	0.0391967110148847	0.0358480033331682	0.0238627391701987	0.00687098939230014	0.0152272242469767	0.031920735859679	0
FNBP1	0	0.0390734176550215	0	0	0.00631216230886534	0.0236874854687941	0.0247827698620375	0	0.0441237118954418	0.0100373268968147	0	0
QRFP	0.0317735762562918	0	0.0351490784399624	0.00999475589485924	0.159664492983516	0	0	0.020101694908884	0	0	0	0.0185997394685032
FIBCD1	0.000671069837994861	0	0.0243052410352171	0.139800701807686	0	0	0	0.015235155770324	0	0	0.00796503343717021	0.0192384465053737
FAM78A	0	0	0.490463050257714	0.443993547961062	0.0223043447843495	0	0.0328277020150394	0.0634859962649995	0	0	0	0.08820833134654
UCK1	0	0	0	0	0.0216084899177442	0	0.00761183095034369	0.00296647180072231	0.0195342226502779	0.0255694747930629	0	0.0145842364952212
SWI5	0	0	0	0	0	0.0227257682584636	0.0461753087972542	0.00472024198298264	0.0665136630055713	0.0183594387412647	0.00397710442596722	0
DNM1	0.004988558063564	0	0.0354001457974772	0.00126989443793429	0.00112109775286396	0	0	0.00996617685920953	0	0	0	0.00811272971352712
1110008P14RIK	0.0262946924542248	0	0.000129207897196685	0	0.0550292741236596	0	0	0.0361369175718898	0	0.0207929319033143	0	0.0167253088581749
LCN2	0.137171480365022	0	0.0288708078965565	0	0	0.0076579899394537	0	0.0126654229877672	0	0.00936047488203671	0.0280322857889918	0
SLC25A25	0	0	0	0.0026679455243355	0	0.0141372918730386	0.0198107559313447	0.0324107906744195	0.00908594957084786	0	0.0324271861084617	0
FPGS	0.00145235474131909	0.00323241129296115	0	0.023453953613417	0	0	0	0	0.00150787528508815	0	0.0337025805046581	0.0220445250113576
CDK9	0.00161109902343695	0.00768815985593904	0	0	0	0.0175002008496951	0	0	0.0478058988903664	0.0533850112488911	0.0036907438929188	0
TTC16	0.00212941640294292	0	0.0068980747027827	0.0181177724830264	0	0	0	0.0129547072894055	0	0	0.0302531600551595	0.0180279452936408
STXBP1	0	0	0	0	0.004636706697284	0	0.0308024672161589	0.0142238376533091	0.0397942962927466	0.0659351772781357	0	0.015126666554226
LRSAM1	0.010322709638916	0.0127336214004146	0	0	0.0071491014804034	0	0	0	0.0146735115476718	0.0126603794847147	0	0.00576339870821566
SLC2A8	0.00305352286825097	0	0.00313147770858957	0	0.00441552915808152	0.0044632788595953	0	0.014719402527643	0	0.00961334374299976	0	0
GARNL3	0	0	0.0152929499745993	0.00206336451653034	0.00159984639148056	0	0.0098651781773031	0.0206668220504529	0	0	0	0.0153268291876107
RALGPS1	0.0254306979192417	0	0	0.0531873101675062	0	0	0	0.00582460200182276	0.0469689772248701	0	0.0163053762625077	0.0157676602169186
ZBTB34	0	0	0	0	0	0.0417268944434365	0.0206520374541231	0.0141977196930835	0.0619109591965383	0.0152388364057571	0.0136233325488156	0
ZBTB43	0.0149146633772609	0.0120039438891703	0	0.0110230244610558	0.00458605863543998	0	0	0	0.0103644367110679	0	0	0.0167008486789178
LMX1B	0.0107848215823773	0	0.0724953255987881	0	0.00311965904857323	0	0	0.0180008967286043	0	0.00833319762586521	0	0.0260102478050895
MVB12B	0	0	0	0	0.0187674726025776	0	0.483039245292263	0.370384699059922	0.0915023598395417	0.0123490263488927	0	0.0229887409405115
PBX3	0	0.0280899469917964	0	0	0.0704311979532992	0.0741753142146236	0.00333815627610185	0	0.0707855242764319	0.176038615941604	0	0
GAPVD1	0	0.010786408372219	0	0.0134236949836344	0	0	0.000440027063779538	0	0.0447811822492512	0	0.00332701269658065	0.00254592278421139
RABEPK	0	0	0	0	0.0194685120603712	0	0.00942901452674937	0.000736099953556827	0.0191687837361213	0.0246564321437411	0	0.00845099990796277
FBXW2	0	0.00806366691564222	0	0	0.00670791477117515	0	0.0104053974052708	0	0.0275847853158619	0.00374057189636055	0	0.00452044123792969
PSMD5	0	0.00518638298053262	0	0	0.019718635344103	0	0.0233350889980289	0	0.0623203055689501	0.00893115579041088	0	0.0127297061767961
PHF19	0	0	0	0	0	0.000383558393548099	0.00815046938059573	0.00943155137320631	0.0141269052306826	0.00914681296408105	0.00972927650152037	0
TRAF1	0	0	0.00217748461187332	0.166606984754869	0.0445037567775475	0.00874883368060127	0.0960667631627235	0.000370693474176742	0	0	0	0
HC	0	0	0.0155918788302485	0.0130255466015565	0.000783562366096666	0	0.00724669347767043	0.00832394155130091	0	0	0	0.012627101022507
AI182371	0	0.000324347568359449	0.0137222476272938	0.00758485473847546	0.00511007488406006	0	0.00210624463454136	0	0	0	0	0.00568739509489696
RAB14	0.00665026054298075	0.0076544938252372	0	0	0	0.0246343321142276	0	0	0.0721046572908416	0.0677146120421725	0.00110238383973855	0
STOM	0	0.0455948101095013	0	0	0	0.506127070402347	0.220080755734124	0	0.360595505566566	0.679623369678802	0.138166556521666	0
4930568D16RIK	0	0	0.0418898357728505	0	0	0	0.00181785879292767	0.0108737987236172	0	0.0394240081548434	0.00673753791905369	0.00433353899973552
4930402F06RIK	0	0	0.0295093622028243	0.00188340962891594	0.00620870959926572	0.00170727062606579	0.00198935356509334	0.00827956616869477	0	0	0	0
GGTA1	0.0187048126936346	0	0	0	0	0.0810332892739861	0	0.0510822931482323	0.18882526279406	0.019735865513805	0.0169850907083904	0
NDUFA8	0	0	0	0	0.000788796275418002	0.0167051150518284	0.0613168755932604	0.0309981191253041	0.0151797180661628	0.0540819695664151	0	0
LHX6	0.00106787753805365	0	0.0712722746655479	0.0215955755327276	0	0	0	0.0282466700474837	0	0	0.010869519155147	0.0246405829796652
RBM18	0	0	0	0	0.0150290572613105	0.00290338647738951	0.00426124843578471	0.00510048732709823	0.020932973390174	0.00923243190728154	0	0
OLFR341	0.0179935184507493	0	0.0203541899929225	0	0.0105821492872845	0	0	0.000611965735297164	0	0.00805657883877948	0	0.0063627650848722
OLFR3	0.0129326539065025	0.003672798384957	0.0211499560443613	0	0.000829114259015737	0	0	0	0	0.00264081382917609	0	0.0058122744572648
OLFR351	0.00266890196412486	0.00590250208702299	0.0172173510985353	0.00532422521877264	0	0	0	0	0	0	0.00487437372621414	0.00603702579970284
OLFR353	0.00494956457577629	0	0.0465479652778565	0.001640469383408	0.00603080940997363	0	0	0.00771040421218839	0	0	0	0.00853241967327016
OLFR355	0.00314646722757758	0	0.00412371085850492	0	0.00875925889417781	0	0	0.0138916542893877	0	0.0197589054870883	0	0.0103901179778043
OLFR358	0.0158846016117509	0.00228364129747968	0.00908163829520843	0.00736014213682912	0.01025045007183	0	0	0	0	0	0	0.0050489651092018
OLFR361	0.000251392153136081	0.0058767436048687	0.0311884540978908	0.0301771439207036	0.0157214888229892	0	0	0	0	0	0	0.0159787442178108
OLFR362	0.000293934677252325	0	0.0111436941586409	0.00871938532594656	0	0	0	0.00332057544123326	0	0	0.00288104250864041	0.0153758438334
PDCL	0	0.00813915707691105	0	0	0.0239267728689278	0.017587523169213	0.00327785506127136	0	0.127284449643175	0.082197894301945	0	0
RC3H2	0.00420819697029089	0.0204884234379131	0	0.0321219614267409	0	0	0	0	0.0169845067111314	0	0.0335845903053639	0.00633537412582319
ZBTB6	0	0.0164205356663757	0	0	0	0.00669079005328757	0.00207001935022075	0	0.0706771396242449	0.0350086762028204	0.00530482287947069	0
ZBTB26	0.0381290824455151	0.0729470999059632	0	0	0.0033815629657573	0	0	0	0.0361791998883491	0.00193050879135452	0	0.0227901661296006
DENND1A	0.00273418446599594	0	0	0.00888588447737935	0	0.0169853706361863	0	0.00922085083617281	0.0124394767159678	0	0.00937462899594116	0
PSMB7	0	0	0	0	0	0.0311191732509244	0.0869839021871723	0.0402824431744728	0.15191026197665	0.0408877616078591	0.0194675740257623	0
NR5A1	0.0112883882474486	0	0.0240105926447058	0.00489063203357007	0	0	0	0.0211895176443292	0	0	0.00339508398368649	0.0191890451155986
NR6A1	0	0	0.0113382461736319	0.032360085917954	0	0	0.00454211267071074	0.00413628446793378	0	0	0.028073164398691	0.00653034978815533
GOLGA1	0.0378778180231448	0.0438047489725469	0	0	0	0	0	0	0.0243360990445786	0.000553688649485278	0.00371321624244098	0.0149749128150744
SCAI	0.0593927301222706	0.0918141363138896	0	0.0822695843869178	0	0	0	0	0.000724936757477883	0	0.0370986409185843	0.0363723625539182
PPP6C	0	0	0	0	0.0279916277420652	0.0256398880333703	0.0198179912421594	0.0152609161572132	0.134438929864083	0.0145900326492443	0	0
LRP1B	0	0	0.0197759478036947	0.0107241049494047	0	0	0.000289831530370547	0.00559497413723454	0	0	0.00155550098740712	0.00963829826728584
GTDC1	0.0437078088664741	0.05781805307784	0	0.0540731323582168	0.0514693866711142	0	0	0	0.0612391627213939	0	0	0.00568257550098467
ZEB2	0	0.0889082809579308	0	0	0.257480483706504	0.154373743668499	0.124384813922504	0	0.592073388010681	0.745550679856596	0	0
ORC4	0	0	0	0.0151049686924356	0	0	0.0118251960254539	0.0113514066336614	0.0463492453993226	0	0.00383799329160984	0.00090797042909903
MMADHC	0	0	0	0	0	0	0.0345860521192768	0.00510482915817372	0.0436179017883334	0.0201480071626537	0.0235784339905022	0.00604484201304546
RND3	0	0.0481562605249319	0	0	0	0.897221586604533	0.0213757477520884	0	0.0058296376848381	0.00477531223928794	0.00729084166030575	0
RBM43	0.0223507024461163	0.0568778878892284	0	0	0.0321298192337135	0	0	0	0.0580297227212963	0.0341088799954494	0	0.0108502567766807
NMI	0	0.0222383367836214	0	0	0.0302270952133658	0	0.0148660193192232	0	0.0197981931730324	0.0205230622711938	0	0.000371387055705841
NEB	0	0	0.0612390743453037	0.0216984942495577	0	0	0.00404629900642668	0.0194167991168693	0	0	0.0113936782166675	0.0228671037214189
ARL5A	0	0.00517323607186479	0	0	0.101275380687479	0.0272385175525974	0.0394624908183597	0	0.203256253403533	0.0355966758303034	0	0
CACNB4	0.00184427585052326	0	0.0271135057261685	0	0.00327890219708205	0	0	0.00323397130966377	0	0.0240241205984446	0	0.00902989576958903
STAM2	0	0	0	0	0.010066472399949	0.00960098785000908	0.00898199836222086	0.0101609462798173	0.0671263080755984	1.93009476968861e-05	0	0
PRPF40A	0	0	0	0.024777021196011	0	0.00245376675040612	0.0321322665923823	0.0039974648663763	0.0811383735741289	0	0.0539625553240071	0
RPRM	0	0	0.0610677162727621	0.00342253977392914	0	0	0.000412826784478551	0.0146717752633926	0	0	0.0181468071637061	0.0291425227349354
NR4A2	0	0	0	0.492731081737846	0.0282104747860518	0.168579324380078	0.0495918733911251	0.0845723731074576	0.0170486899508173	0	0	0
ERMN	0.000579569221253055	0	0.0111517565633889	0.0103223129844251	0	0	0	0.00606387236483013	0	0	0.00208523212052399	0.00781084540098938
CYTIP	0.0061511079599839	0.0310219905547774	0	0.0253236141151178	0	0.021668941679306	0	0	0.00493890230357759	0	0.00905565053412384	0
ACVR1C	0.00495691251888151	0	0.0125525845068445	0	0	0	0	0.00968557521266505	0	0.0106193472709259	0.0149025424401501	0.0105271429928419
ACVR1	0	0	0	0	0	0.158813254294025	0.0259727411494302	0.0411906588786398	0.0158375581638011	0.0132439141809646	0.0251715531198825	0
CCDC148	0	0	0.00166862162809957	0.0140174201378212	0.00239077671199662	0	0.00757422218802012	0.0106261673830065	0	0	0	0.0103199191273665
WDSUB1	0	0.00824458193599481	0	0	0	0.0666188908409695	0.024581139623977	0	0.0400643860368157	0.0231197466250291	0.0463077969491891	0
BAZ2B	0.189554222980341	0.23053367441714	0	0	0	0.0537813603401046	0	0	0.129761400924039	0.0324849913381861	0.0257632246567511	0
GM13570	0.0647782460625013	0.131902234720586	0	0	0	0.0470186277199214	0	0	0.00782854330619747	0.0372316042473791	0.024409591856508	0
CD302	0	0	0	0	0	0.323898496142411	0.0119252837901168	0.0183368199457598	0.00525044589086127	0.0364122922597594	0.00859512963497935	0
LY75	0	0	0.139544350094296	0.112928491712452	0.0598639671313909	0	0.0253739871205002	0.0455743317323002	0	0	0	0.0583264672978297
PLA2R1	0.00589987413540938	0	0.0427933094325774	0	0	0	0	0.0163940816675253	0	0.00203324325877355	0.00573774179245248	0.0154568051273516
ITGB6	0	0	0.0134487791883779	0	0	0	0.00116227632906167	0.00636531042354838	0	0.01083796144227	0.00532038330313273	0.00722335626204053
RBMS1	0	0	0	0.00425452441386181	0.0273740862690544	0.0221339622288637	0.0155840364313742	0.0073351777312827	0.0255728265311358	0	0	0
DPP4	0.00931030795296127	0.00137090470386245	0.0675599096631308	0	0	0.0137481084799881	0	0	0	0.00927818840212841	1	0
GCG	0.00350389168261461	0	0.00746354840286776	0.0104395378634652	0	0	0	0.0013374284148557	0	0	0.00796917257262003	0.00836339880927454
FAP	0	0	0.00914653940081083	0	0	0.0283812387461371	0.0171201213323617	0.0254169869580541	0	0.00792221572100229	0.00976342996043996	0
IFIH1	0	0	0	0	0	0.113693945338958	0.339520016933	0.213208252633992	0.101993259489576	0.0518473950529326	0.0936325315401294	0
KCNH7	0.00429066146808119	0	0.00329276964789776	0	0.000105121350044666	0	0	0.00795467175195156	0	0.0219405283679779	0	0.00654637065130221
FIGN	0	0	0.0340551847508978	0.0219737295708026	0	0	0.00323938043928506	0.00732074772593777	0	0	0.00173760868154364	0.00851933546435732
GRB14	0.00154592392555232	0	0.0299640125875354	0.00572941288519613	0	0	0	0.0190903647043108	0	0	0.0116797928231741	0.0184714210801725
COBLL1	0.281585524363652	0.336340610489239	0	0	0.298510430345526	0	0	0	0.0374684328725925	0.0620559831206665	0	0.0965990957130187
SLC38A11	0.000306445738440217	0	0.00767719569166194	0.00534109345863949	0	0	0	0.00539799900506048	0	0	0.00932854558272044	0.00970107690445992
SCN3A	0	0	0.0315348330543248	0	0	0.0238277474158827	0.00738567398946322	0.00651802836142975	0	0.00472851639503026	0.00522761264282606	0
GALNT3	0	0	0.00379368650329037	0	0.153458055861459	0	0.024452361195694	0.0448440564543796	0	0.0326595502202801	0	0.00114414103880096
TTC21B	0	0	0	0	0	0	0.0280769971631755	0.0034667909397949	0.00449299803943751	0.0102294074125487	0.0169574211059555	0.0535950363859819
SCN1A	0	0	0.0266557179663897	0.00761341033234338	0.0168785932380187	0	0.00287235633219884	0.0129367878427824	0	0	0	0.0082772789896224
SCN7A	0	0	0.012552341974969	0.015295908181513	0.00416354464041214	0.00253071788637592	0.00471442267711881	0.0150386528035366	0	0	0	0
STK39	0	0	0	0.287311378426982	0.11131245247284	0	0.302972174342627	0.280820760700748	0.0149131635788095	0	0	0.114846229133435
SPC25	0	0	0	0	0	0.0210538981632764	0.0595349088395384	0.108498735557018	0.100409184844106	0.076574442442875	0.0774540618435288	0
ABCB11	0.00905988058649071	0	0.0380522299344929	0.012800231260776	0	0	0	0.00731767122859959	0	0	0.0118023873578854	0.012015648084731
LRP2	0	0	0.0346197569580458	0.00914123961429829	0	0	0.00412901142705873	0.0102987074516688	0	0	0.00516474859381976	0.0162200080164897
FASTKD1	0.0224090307998095	0.0470299064549675	0	0	0	0	0	0	0.0142355884722564	0.00450703612281893	0.0253483767800181	0.00235468449856234
CCDC173	0.00183513923820174	0	0	0.0447745234268197	0	0	0	0.000178812522273519	0.0180316302355345	0	0.00832521910789358	0.0187486273491478
GORASP2	0.0180536235571565	0	0.051388043540977	0.00203090505059167	0	0	0	0.0156676083656976	0	0	0.00664583813868291	0.0182840118432955
TLK1	0.0107188529456715	0.0120938158431668	0	0.228837273959299	0	0	0	0	0.00414381409124236	0	0.00531877477419014	0.0271343126510243
METTL8	0	0.000341195060566136	0.0329806964381407	0.0886589824352774	0	0	0.0270596807865131	0	0	0	0.0310090241482476	0.0196094757084877
SLC25A12	0	0.00442690780069983	0	0.0417955566943984	0.031555045959854	0	0.0527962473880761	0	0.0170080891034498	0	0	0.0111059722037871
DLX1AS	0.00183815342007415	0	0.030977237890221	0.00401773483877975	0	0	0	0.0161275886425763	0	0	0.0119667349396668	0.0123543809165402
DLX2	0.00099244126723527	0	0.0308883623749045	0.00469576194289138	0	0	0	0.0178043290150949	0	0	0.00457751230046451	0.0216189856166966
GM13637	0	0	0	0	0.00871058186571727	0.0020787450115794	0.00550236024038048	0.00183188371694054	0.0215403566915329	0.000289323787834168	0	0
OLA1	0	0.00261164123276304	0	0.0509545574453225	0	0.0143296782570745	0.0619217967875917	0	0.0734163834284596	0	0.0450261235093578	0
GPR155	0.153536541805028	0.00901365383846156	0	0	0.00944235349419573	0.144146496864808	0	0	0.082284043185427	0.107416640731867	0	0
WIPF1	0.0250740020878406	0.00530444720908029	0.00117081575151274	0.050106832065814	0.0723304192642517	0	0	0	0	0	0	0.0189378835276997
CHRNA1	0	0	0.0371778983049516	0	0	0	0.00173702334449889	0.0109346320543805	0	0.00461489885631056	0.0277186505854067	0.0151700860843573
CHN1	0	0	0.0121439782997002	0.00899254893130812	0.00845891107149182	0	0.000617909075470803	0.0133634640791581	0	0	0	0.0102460665528152
ATF2	0	0.000685379493669103	0	0.0155946556477563	0.0147417901998987	0	0.00292832723097807	0	0.059215508608552	0	0	0.0100107260118076
ATP5G3	0	0	0	0	0	0.0342188353973605	0.0962642242576791	0.0215338643012709	0.0667669413127682	0.00489167762485956	0.0100067337451934	0
LNP	0	0	0	0.013854291354002	0.00476738716631889	0.00744314902083411	0.00144304713967523	0.000515779496872574	0.0555051977280659	0	0	0
EVX2	0	0	0.0552696483282083	0	0	0	0.00774120876767355	0.0257440571249682	0	0.00133634090490866	0.000940310115632517	0.0221317416515781
1700109F18RIK	0.00434371961621092	0	0.000482784662047555	0	0.0019613414297874	0	0	0.0176041741149671	0	0.0234535646750889	0	0.0142793208433752
NFE2L2	0	0	0	0	0.021487424478244	0.0955999408604958	0.0161398767290949	0.0332106056983026	0.0337239173929009	0.03191309848224	0	0
6030499A19RIK	0	0	0.0489091637020733	0	0	0.0436415239550992	0.0135504114826024	0.0338317570569973	0	0.00443765468856961	0.0119119946225143	0
TTC30B	0	0.116490628592538	0	0	0	0.00632776532813499	0.00801995831949403	0	0.0161446071843104	0.0321881643863899	0.00751909034926304	0
TTC30A1	0	0	0.0262148538413591	0	0	0	0.00186216347029083	0.00343751278012617	0	0.00701045090506079	0.0118735876122898	0.0125235102109758
PDE11A	0	0	0.102805004935861	0.213291323522671	0	0	0.00476852297232336	0.0295614413920167	0	0	0.0206975715473018	0.0260058244680245
CYCT	0	0	0.0110539886274617	0.00554616643935046	0	0	0.00203450264154747	0.00393033764480726	0	0	0.00854454385264158	0.0082085337112163
PRKRA	0	0	0	0	0	0.153948026299132	0.116018988120559	0.137962320608462	0.172943673281342	0.193325894600216	0.0189402921512881	0
