LUAD_P1_up	LUAD_P2_up	LUSC_P1_up	LUSC_P2_up	LUAD_P1_dn	LUAD_P2_dn	LUSC_P1_dn	LUSC_P2_dn
LRPAP1	0	0.0465071080407881	0	0	0.0159849957253383	0	0.414345539830663	0.382687006100002
LRPPRC	0	0	0.157478544072857	0.0948267125566627	0.0591920502489147	0.0648885994511162	0	0
LRRC10B	0.36405097905339	0.20057986430117	0	0	0	0	0.136132763460281	0.131340894754151
LRRC14	0.059313711631961	0.0370416347099959	0	0	0	0	0.237187773744972	0.176249709706052
LRRC15	0	0	0	0	0.0885674337138044	0.0413941615686471	0.0212392879353489	7.53565885176899e-05
LRRC16A	0.0161292034151243	0.0404430718627981	0	0	0	0	0.059396148660272	0.0358826795568894
LRRC16B	0.296233655420665	0.242530281853121	0.10980091432694	0.112485049334542	0	0	0	0
LRRC17	0	0	0	0	0.0483012730532224	0.0322823345130722	0.106590680109082	0.0624405750396096
LRRC1	0	0	0.451108361521088	0.430000743067846	0.0298789226814699	0.0189729243196377	0	0
LRRC20	0.0497959405575157	0.118494950114448	0	0	0	0	0.219107505388993	0.291726550371425
LRRC23	0.0991478223059816	0.0468826818396692	0.0118581989568961	0	0	0	0	0.0259844244180945
LRRC24	0.0995951554126716	0.137008506809453	0	0	0	0	0.375893657855	0.327204223029027
LRRC25	0	0.0155374217757607	0	0	0.0137768323954147	0	0.238326112462085	0.207635415038277
LRRC27	0.376420111188867	0.203373574061369	0	0	0	0	0.225334166689306	0.286583042008137
LRRC28	0	0	0.022348661524849	0.0346190882823199	0.0417428484291191	0.0313555707969646	0	0
LRRC29	0.162313664978713	0.116197993320501	0	0	0	0	0.17406389919621	0.11308865143562
LRRC32	0	0	0	0	0.0247755997784721	0.021677581269036	0.420071523222366	0.316357633196385
LRRC33	0.0237991966471513	0.030253863793651	0	0	0	0	0.215413306344381	0.204574677740802
LRRC34	0.101774112184084	0.0345972791527007	0	0	0	0	0.0135487853093106	0.0260720497628418
LRRC37A2	0.253959960371343	0.208163227929486	0	0	0	0	0.0643935833474908	0.0228214076624368
LRRC37A3	0	0	0.275444818083003	0.263407172786357	0.0767163104640086	0.0459513937259983	0	0
LRRC37A4	0.0594312788682798	0.0814822855350165	0.00560209850731407	0.0047792104408545	0	0	0	0
LRRC37A	0.20985308781511	0.179392247840601	0	0.0110639747248287	0	0	0.0110147496076802	0
LRRC37B2	0.133475709740343	0.223900502233396	0.0513160036002724	0.00665858486663595	0	0	0	0
LRRC37B	0.287043483415955	0.294442720404067	0	0	0	0	0.0118308527084396	0.0527144142890549
LRRC3	0	0	0	0	0.0554428745732613	0.0142958394095354	0.0322084163445998	0.0144692197570463
LRRC40	0	0	0.000861176297892234	0	0.135243777443381	0.0914535978205514	0	0.00487932967227339
LRRC41	0.0893269938117151	0.188123727424965	0	0	0	0	0.15943545783699	0.161932324487167
LRRC42	0	0	0	0	0.196562998123042	0.135088097239938	0.0613267125846542	0.083553277544981
LRRC43	0.179264292873324	0.145107475039239	0.00990569040406132	0.0212324794874773	0	0	0	0
LRRC45	0.0143188185787558	0.0337439728852464	0	0	0	0	0.0594811400283548	0.10503076633111
LRRC46	0.0798807981322003	0.0533768818164694	0	0	0	0	0.109671387965727	0.138284239097443
LRRC47	0	0.0216813193829466	0	0	0.0256522576332631	0	0.0280346056823814	0.0353945339395232
LRRC48	0.1557370058464	0.0866828397448146	0	0	0	0	0.00663877822690921	0.0510872805189868
LRRC49	0.0813023234129147	0.0449869112993168	0.0281224867510876	0.0128095880006904	0	0	0	0
LRRC4B	0.0406989967149971	0.0149844398764037	0	0	0	0	0.276206287462429	0.278817399734084
LRRC4C	0	0	0	0	0.0138937552319952	0.00226182757303317	0.31281626927963	0.251802296952674
LRRC4	0.0251928201465336	0.0301005609505469	0.189676657260227	0.176112085000195	0	0	0	0
LRRC55	0.00482108225245431	0.00316451256517497	0	0	0	0	0.122404859277587	0.112432806053046
LRRC56	0.316471678839221	0.149442411556919	0	0	0	0	0.036869169251524	0.0138898406267371
LRRC57	0.0185803482956437	0.0572254121383825	0.0691117871451478	0.0516352082242929	0	0	0	0
LRRC58	0	0	0.0979625393934135	0.0775922373048804	0.206533608309741	0.250114708991047	0	0
LRRC59	0	0	0	0	0.0839085064686758	0.00745078709063425	0.0236341663502277	0.0339079982848889
LRRC61	0	0	0	0	0.0973929555041337	0.0584195661035165	0.217607187969435	0.182152796955475
LRRC6	0	0	0	0	0.0356500123209956	0.0427978628923372	0.186589875565066	0.212158735823882
LRRC70	0.0124067913991174	0	0	0	0	0.0311035024035514	0.0845245349144379	0.0822251757938419
LRRC8A	0	0	0.00133506492332117	0.00197412963865142	0.178514325678669	0.177546301993461	0	0
LRRC8B	0.0411881302346215	0.0443393760908028	0	0.0229562433892688	0	0	0.0113907253296097	0
LRRC8C	0	0	0	0	0.0936891262806739	0.131775203438323	0.0358938251994045	0.0176299760287939
LRRC8D	0.0661599888537538	0.0183431511664231	0.243808352106148	0.183197600651857	0	0	0	0
LRRC8E	0.156542813067632	0.189857145931614	0.181951929045228	0.155574626057717	0	0	0	0
LRRCC1	0	0	0.213053647426328	0.25158477355926	0.0220841361374535	0.00632659525809175	0	0
LRRFIP1	0	0.00860326989286069	0	0	0.0377882059688315	0	0.233499504569462	0.170863517593923
LRRFIP2	0.0261023454676204	0.0175676592883931	0.0583401738569995	0.0519764784283622	0	0	0	0
LRRIQ1	0.0293646486026021	0.00631297930422712	0	0	0	0	0.275384354266783	0.281235445376279
LRRK1	0	0.0503698588818323	0	0	0.0230935967083426	0	0.0570415437542499	0.0275034748722544
LRRK2	0.0884513555670169	0.104958331243906	0	0	0	0	0.344063736709239	0.355248941684638
LRRN1	0.0358447621996827	0.008501894580485	0.00558737357669163	0.0534634981079339	0	0	0	0
LRRN2	0	0	0	0	0.113808281317833	0.124213043128887	0.00117766343795792	0.0259943300684555
LRRN3	0.00561129534216502	0	0	0	0	0.00574328408565532	0.137012018417826	0.177398047322826
LRRN4CL	0	0	0	0	0.0170112015425919	0.0213925501263076	0.0314108855079637	0.00356554198148184
LRRN4	0.177108372769907	0.334849219824497	0	0	0	0	0.566052437828308	0.530439717791687
LRSAM1	0.157520312982115	0.155389443354479	0	0	0	0	0.259827626876381	0.264111757057191
LRTOMT	0.018379932424844	0.0021008758378772	0	0	0	0	0.0567142413547825	0.0396212614418466
LRWD1	0.0419641984888404	0.120143139064484	0	0	0	0	0.13048602822751	0.101002286984008
LSAMP	0.0795335439299223	0.0783546966409356	0	0	0	0	0.206099638812759	0.191212388378069
LSG1	0	0	0.117144327412115	0.0785725534256739	0.095969693500788	0.106631256210325	0	0
LSM10	0.0312236780859428	0.0194535616879358	0	0	0	0	0.0107544828621105	0.00641769983697621
LSM11	0	0	0	0	0.434772615011768	0.322074445827957	0.00608948058545559	0.0171760190955694
LSM12	0	0	0.106559159089267	0.0482557750969959	0.0343299817119251	0.031781081454524	0	0
LSM14A	0	0	0.15503091306305	0.18998380202918	0.118858915753188	0.101713886624019	0	0
LSM14B	0.111362496143341	0.0965283008272791	0.0786186674275385	0.0807607678285234	0	0	0	0
LSM1	0	0	0.277434228870652	0.283538151498609	0.0105199437235688	0.0620474425031253	0	0
LSM2	0.0215446489811575	0	0.19225868772205	0.114990611367689	0	0.00383663178769173	0	0
LSM3	0	0	0.0996207560277291	0.0463002245129218	0.0654687984568223	0.1852325429955	0	0
LSM4	0.00979940558029816	0	0.138755538360263	0.111055846831254	0	0.0280961313121241	0	0
LSM5	0	0	0.289820523207832	0.208224919021758	0.0915753075126047	0.123381422584945	0	0
LSM6	0	0	0.0116305063335309	0.0447534534492587	0.0375659734306032	0.0380636173241212	0	0
LSM7	0.095018110915988	0.0484583982378647	0.21913816718444	0.158126160403335	0	0	0	0
LSMD1	0.0440116897719635	0	0.0979733289016156	0.0756483644862718	0	0.000183964941246946	0	0
LSP1	0.031945012282313	0.0399656557759335	0	0	0	0	0.339436894462624	0.3038189744289
LSR	0.0260387114021017	0.0829425689555062	0	0	0	0	0.103989643930661	0.066834429285083
LSS	0.0387150884520322	0.036647437353359	0	0	0	0	0.0385165904116525	0.016268574613554
LST1	0.103672053811377	0.124321717619915	0	0	0	0	0.102628044465965	0.112930068250131
LTA4H	0.137707365954922	0.0609253091715102	0	0	0	0	0.137044671370744	0.171371175899834
LTA	0.0620906405985547	0.0743137236870711	0	0	0	0	0.143529695635712	0.0915076292513344
LTB4R2	0.128849829960579	0.129600683466388	0	0	0	0	0.0225334327198409	0.0112667098062869
LTB4R	0.162922265079032	0.101246351868368	0.0743292669943712	0.0873869010914225	0	0	0	0
LTBP1	0	0	0	0	0.274835545917195	0.314885858503279	0.0602862981526657	0.00367581751457181
LTBP2	0	0	0	0	0.0489099011807776	0.0235821553057349	0.438102910633436	0.306681635318458
LTBP3	0.0152723261662772	0.0646060859076328	0	0	0	0	0.223390135059385	0.114853011335381
LTBP4	0	0	0	0.00898141915275726	0.0481855826001794	0.0202039971306795	0.0413258641680373	0
LTBR	0	0	0	0.0218467246839876	0.0821059226331962	0.0245526920861521	0.00189977492492728	0
LTB	0.120777204753474	0.108241350637131	0	0	0	0	0.172331317018717	0.126343601149752
LTF	0.0818149333374312	0.0421761846620424	0	0	0	0	0.186678426434089	0.156092432951167
LTK	0.215046252271144	0.346090101140106	0	0	0	0	0.227324477496128	0.244423168028859
LTV1	0	0	0.0672625563645271	0.0536614286824833	0.119246127716405	0.136797859955851	0	0
LUC7L2	0	0	0	0.0118650510083201	0.0335583246253589	0.0237074828801477	0.000775998497220847	0
LUC7L3	0.141737027807761	0.117875013188342	0.124616723309204	0.119553642906001	0	0	0	0
LUC7L	0.335044144994264	0.169855870540137	0	0	0	0	0.0240930736372172	0.0277025387044552
LUM	0	0	0	0	0.050301372892332	0.0232558782359757	0.174867031491748	0.152858251920794
LUZP1	0	0	0	0	0.187867008391103	0.0518933550980091	0.1474275402439	0.085476866446638
LUZP6	0	0	0.0574468869726209	0.0620241499017154	0.449311237628964	0.235047908479767	0	0
LXN	0	0	0	0	0.0674492512256919	0.089370862604794	0.192463830541032	0.17847246814987
LY6D	0	0	0	0	0.150872348989373	0.0564468272260898	0.357986683614333	0.330100661868303
LY6E	0	0	0	0	0.0123287785443071	0.00202974224619238	0.32454904552191	0.27959079798619
LY6G5B	0.0924369672989448	0.0557973518355022	0	0	0	0	0.0385679760924737	0.0434529999577675
LY6G5C	0.30782685800798	0.283946645842271	0	0	0	0	0.135944304634664	0.110847762959474
LY6K	0	0	0	0	0.283676137691343	0.15365333670801	0.18586973939591	0.162796373755666
LY75	0.137744591919532	0.253624110006334	0	0	0	0	0.330665577144145	0.260482632312077
LY86	0.0857692108076572	0.0831351917061395	0	0	0	0	0.148802307923639	0.159482822369259
LY96	0.0410200824547923	0.031080354986197	0	0	0	0	0.184218435845746	0.183697854601779
LY9	0.275980173566271	0.189877299343913	0	0	0	0	0.153613138347886	0.133481515270808
LYAR	0	0	0.0752686646802313	0.0696956518591751	0.675447593429287	0.377346223200027	0	0
LYL1	0.121437752363685	0.139382116033007	0	0	0	0	0.428722946913681	0.334558104822257
LYNX1	0.0952065504773548	0.0937623146989215	0	0	0	0	0.297774592370392	0.230210299485175
LYN	0.0488059184168507	0.0422900641951215	0	0	0	0	0.105986885433643	0.0956692247293216
LYPD1	0	0.0140876647163612	0	0	0.0810900718331561	0	0.0368620992224742	0.0606820382948087
LYPD3	0	0	0.181877034540701	0.140062694183433	0.441353987122542	0.266242206532754	0	0
LYPD5	0	0	0	0	0.173148348243814	0.0732516237033579	0.0653440801655128	0.0478225297728802
LYPD6B	0.0137535343023746	0	0.0587784587018931	0.0922617610438004	0	0.0133454826754331	0	0
LYPD6	0	0	0.121296941311593	0.0729057114688599	0.055352986528072	0.112677628116953	0	0
LYPLA1	0	0	0	0	0.157817188842448	0.174208128508657	0.0739894940302676	0.11427906073912
LYPLA2P1	0	0	0	0	0.0317074738126754	0.020352087995826	0.197923785192252	0.132596599076883
LYPLA2	0.00378303118527562	0.00588819808054558	0	0	0	0	0.272750335321012	0.199547803366758
LYPLAL1	0	0	0.288441612189247	0.198397363800316	0.00184766104393123	0.0505204190588566	0	0
LYRM1	0.0743737416049421	0.048219980508676	0.14441608621191	0.143289724171622	0	0	0	0
LYRM2	0.0319506519226785	0	0	0	0	0.0112025809907652	0.0110337507822529	0.0408213773137992
LYRM4	0	0.0180865325561544	0.0525008186541147	0.00785281342580441	0.00663383678560853	0	0	0
LYRM5	0.0333044367001015	0	0.0893932761001558	0.0437489487988822	0	0.0196707232774248	0	0
LYRM7	0	0	0.0612893955035055	0.0355122275330014	0.0291907897224205	0.0302690966013809	0	0
LYSMD1	0.127709672472344	0.0378285266686798	1	0.877142882740965	0	0	0	0
LYSMD2	0.00238074440648534	0.0311811465080333	0.0153033946096382	0.0055071741033643	0	0	0	0
LYSMD3	0.0396346752866933	0.0431003984739458	0	0	0	0	0.121298629845279	0.0909727605012793
LYSMD4	0.134121293843938	0.0678216763462813	0.0847937358148657	0.0972329777212533	0	0	0	0
LYST	0.00833695576559378	0.0410390182659814	0	0	0	0	0.0718883335687094	0.0292325899679772
LYVE1	0	0	0	0	0.015412595712926	0.0283365225205854	0.52012459313164	0.52631115378447
LYZ	0.0376236320031229	0.114546738814216	0	0	0	0	0.0183971917314332	0.0134142369375918
LZIC	0	0	0.0949877740922061	0.0893616336157707	0.0818195443245287	0.0227717514942263	0	0
LZTFL1	0.147983487662659	0.100029785453474	0	0	0	0	0.0269644248033133	0.0612108717173063
LZTR1	0.0604950195919636	0.0603756050784277	0	0	0	0	0.0546188764852691	0.0137985062141971
LZTS1	0	0	0	0	0.0715218853552747	0.0321125754857837	0.226447244371202	0.209018270244809
LZTS2	0.00794252401580659	0	0	0	0	0.00376411628913516	0.100287352261577	0.0522918612928375
M6PR	0	0.0247231300515416	0.112380690731486	0.0911114469240071	0.0143030495390926	0	0	0
MACC1	0.118936316043776	0.196108468578635	0	0	0	0	0.0209690373794051	0.00985115077683984
MACF1	0.0658910881905732	0.149963068635437	0	0	0	0	0.101273761688862	0.0359298488044615
MACROD1	0.0937896058530714	0.0664722703048547	0	0	0	0	0.129869120902192	0.128045064648879
MACROD2	0.163239521512293	0.0658399998570801	0	0	0	0	0.410560942450176	0.397793349732138
MAD1L1	0	0	0	0	0.11112317960079	0.0433119499733204	0.217700172651763	0.202314329739244
MAD2L1BP	0.0371052073714844	0.0738747897021465	0.171051304673303	0.0598599329880204	0	0	0	0
MAD2L1	0	0	0.0828546607908032	0.066841581311709	0.36686441321136	0.335744580327281	0	0
MAD2L2	0	0.00321882540724929	0	0	0.0200259402940114	0	0.0493609102738578	0.101237698547149
MADD	0.0348916649984591	0.06739612037437	0	0	0	0	0.173861659741472	0.173167579286051
MAEA	0	0	0	0	0.190677460851983	0.033129325523657	0.222362440877991	0.191800090829436
MAF1	0.000954461649149193	0	0	0	0	0.0268438906871832	0.275493998710989	0.237538158101844
MAFB	0	0	0	0	0.0573586473466637	0.0349889649864479	0.09410744732268	0.094842520860212
MAFF	0	0	0	0	0.019350556038425	0.00241455751881188	0.111128963200314	0.132628234302374
MAFG	0	0	0	0	0.0337778659368321	0.0601937670218806	0.0105373992936935	0.0427934276315762
MAFK	0	0	0	0	0.392958044877266	0.257778991119824	0.388251157874773	0.351567244481575
MAF	0	0	0	0	0.00773103594966605	0.00635251482921243	0.0153822806629448	0.00370710416779649
MAGED1	0.0280159938310282	0.0251518936198149	0.0969512492454597	0.201264063277789	0	0	0	0
MAGED2	0.152204682635468	0.0792079848284888	0	0	0	0	0.0769082475690015	0.0694088325618071
MAGED4B	0.0195718461511476	0.0329156420478237	0.113143001489579	0.171887238099578	0	0	0	0
MAGED4	0.0368555232712174	0.0155492812238305	0.230962036672661	0.297632075498784	0	0	0	0
MAGEE1	0.212612531043576	0.101373751477046	0.0542772818420878	0.0835513561665056	0	0	0	0
MAGEF1	0.058803492256734	0.015808766165358	0.306248300210965	0.241050281095714	0	0	0	0
MAGEH1	0.291433521210352	0.0976213793947681	0.177977574843655	0.178676687626133	0	0	0	0
MAGI1	0.167702606153358	0.139307593691174	0	0	0	0	0.0553922119684768	0.0460266137783026
MAGI2	0.0726043019193998	0.045253451134994	0.164262575938384	0.141634775559726	0	0	0	0
MAGI3	0.111721791351006	0.10291131968968	0	0	0	0	0.233161562664699	0.190586787332857
MAGIX	0.337033316484852	0.20072385345233	0	0	0	0	0.211472280251825	0.149412534075338
MAGOHB	0	0	0.123043157736757	0.0804830496859332	0.224883419635537	0.218954972409487	0	0
MAGOH	0.0374857023926035	0	0.0537461151543747	0.0329754138730686	0	0.00762473657062247	0	0
MAGT1	0.0624801460208449	0.0131041935838331	0.0439640091289136	0.0334738687814318	0	0	0	0
MAK16	0	0	0.160301314918473	0.0851543354038129	0.0627940550542725	0.0559281069202819	0	0
MAK	0.107258365685146	0.0583385111074882	0	0	0	0	0.116099459959175	0.119793446182061
MAL2	0.133470371108285	0.159536187966172	0	0	0	0	0.0240232223835575	0.0450960040108272
MALAT1	0.165665320773172	0.0695392174576029	0.00909057446348372	0.0297319224892922	0	0	0	0
MALL	0.238003015395103	0.324623209206889	0	0	0	0	0.230968347437745	0.144282141596742
MALT1	0.00523213514330614	0	0	0	0	0.00152073635306605	0.0523961239959788	0.0173313813036624
MAL	0.374548151831127	0.362136147378177	0	0	0	0	0.192495729137909	0.224783722658794
MAMDC2	0.0849816342688011	0.0468153683616254	0	0	0	0	0.42500578389957	0.368753152165683
MAMDC4	0.097002718189498	0.0521142237386098	0	0	0	0	0.244337335841069	0.182833200157556
MAML1	0	0	0	0	0.0655460069840087	0.0385813784663034	0.0222501124026211	0.0331652127804338
MAML2	0	0.0604486273124239	0	0	0.0218963978530903	0	0.173574766414959	0.102338266243288
MAML3	0	0	0	0	0.0490112105830062	0.0508944773965475	0.0495384384009701	0.0222268216642762
MAMLD1	0	0	0	0	0.0616104526073506	0.0387051493033898	0.0575372135540098	0.0550559598695324
MAMSTR	0.0797200315929385	0.0390425967930372	0.00315079587894152	0.0357085882891092	0	0	0	0
MAN1A1	0	0	0	0	0.0212566317675953	0.00650575909601143	0.191308583949993	0.16440710700843
MAN1A2	0	0	0	0	0.154030092145001	0.0558021238344988	0.0756351732660402	0.0204768201868325
MAN1B1	0.0240340456011984	0.0148140979036017	0	0	0	0	0.0163551192570094	0.0202742645660155
MAN1C1	0.102357872307565	0.0428898133337801	0	0	0	0	0.114424946311199	0.0854996225214335
MAN2A1	0	0	0.00472350777899356	0.0364622742507803	0.243827063948133	0.106833217864317	0	0
MAN2A2	0.056713103091972	0.111016837023898	0.134744304089167	0.0977852843849315	0	0	0	0
MAN2B1	0.107824704812512	0.121530569588681	0	0	0	0	0.154184352861983	0.116453293617085
MAN2B2	0	0.0624395292289717	0	0	0.0231462789576159	0	0.20760059916136	0.142904122569287
MAN2C1	0.143192331071162	0.128434921637493	0	0	0	0	0.164267357727177	0.131434006468925
MANBAL	0.00423739128592926	2.2277092103307e-05	0.0434657676050001	0.0629643777452377	0	0	0	0
MANBA	0	0	0.0175123897295655	0.0840926002490275	0.0832163358024492	0.0599457246252264	0	0
MANEAL	0	0.0523433223928633	0.0297396249154577	0.00585241353648906	0.0201962088251688	0	0	0
MANEA	0	0	0	0	0.0517894335059733	0.0453432596875124	0.0302978630295149	0.0324266934788583
MANF	0.00589570052507961	0	0	0	0	0.0192415235310507	0.028990637666383	0.029781788191652
MANSC1	0	0	0	0	0.0207544579961779	0.0379664355793327	0.0311097646506458	0.0432688697207496
MAOA	0.241974555264306	0.0868549269215699	0	0	0	0	0.110365540684601	0.0649605072027564
MAOB	0.254922044155482	0.160441990297201	0	0	0	0	0.199556973862275	0.166537113300944
MAP1A	0	0	0	0	0.0394940448262481	0.0432798954245689	0.0622808030195006	0.0472059334765536
MAP1B	0	0	0.0372059869812682	0.00531066864307611	0.179678647655843	0.169650650073565	0	0
MAP1D	0	0.0313872305741912	0	0	0.0211101730602531	0	0.0434174058215146	0.0478324772589872
MAP1LC3A	0.147416439666751	0.129631484895285	0	0	0	0	0.15139672535253	0.12662584252201
MAP1LC3B2	0	0	0	0	0.00193895954077018	0.0407916345293511	0.206492852282328	0.202923968349843
MAP1LC3B	0.0125686486149876	0	0	0	0	0.028492554425804	0.150620594065514	0.152535032083502
